Date,Time,Temp [deg C],pH [Units],SpCond [uS/cm],DO [mg/l],TDS [g/l]
9/25/2014,2:31:03 AM,17.8,8.38,658,8.18,0.4
9/25/2014,2:34:03 AM,17.82,8.37,658,8.15,0.4
9/25/2014,2:37:03 AM,17.81,8.37,658,8.18,0.4
9/25/2014,2:40:03 AM,17.82,8.38,658,8.18,0.4
9/25/2014,2:43:03 AM,17.77,8.38,659,8.19,0.4
9/25/2014,2:46:03 AM,17.79,8.38,659,8.19,0.4
9/25/2014,2:49:03 AM,17.79,8.38,659,8.19,0.4
9/25/2014,2:52:03 AM,17.78,8.38,659,8.18,0.4
9/25/2014,2:55:03 AM,17.79,8.38,660,8.16,0.4
9/25/2014,2:58:03 AM,17.79,8.38,660,8.14,0.4
9/25/2014,3:01:03 AM,17.79,8.38,660,8.18,0.4
9/25/2014,3:04:03 AM,17.78,8.39,660,8.18,0.4
9/25/2014,3:07:03 AM,17.77,8.38,661,8.18,0.4
9/25/2014,3:10:03 AM,17.76,8.38,661,8.18,0.4
9/25/2014,3:13:03 AM,17.77,8.38,660,8.19,0.4
9/25/2014,3:16:03 AM,17.76,8.39,660,8.16,0.4
9/25/2014,3:19:03 AM,17.76,8.39,660,8.18,0.4
9/25/2014,3:22:03 AM,17.76,8.38,660,8.18,0.4
9/25/2014,3:25:03 AM,17.77,8.38,660,8.18,0.4
9/25/2014,3:28:03 AM,17.74,8.38,661,8.18,0.4
9/25/2014,3:31:03 AM,17.75,8.39,661,8.2,0.4
9/25/2014,3:34:03 AM,17.74,8.39,660,8.18,0.4
9/25/2014,3:37:03 AM,17.73,8.39,660,8.21,0.4
9/25/2014,3:40:03 AM,17.75,8.39,659,8.17,0.4
9/25/2014,3:43:03 AM,17.75,8.39,659,8.19,0.4
9/25/2014,3:46:03 AM,17.73,8.39,659,8.2,0.4
9/25/2014,3:49:03 AM,17.75,8.39,659,8.2,0.4
9/25/2014,3:52:03 AM,17.74,8.4,659,8.2,0.4
9/25/2014,3:55:03 AM,17.72,8.4,659,8.19,0.4
9/25/2014,3:58:03 AM,17.73,8.39,660,8.17,0.4
9/25/2014,4:01:03 AM,17.72,8.39,661,8.19,0.4
9/25/2014,4:04:03 AM,17.68,8.39,661,8.2,0.4
9/25/2014,4:07:03 AM,17.71,8.39,661,8.19,0.4
9/25/2014,4:10:03 AM,17.7,8.39,661,8.19,0.4
9/25/2014,4:13:03 AM,17.71,8.39,660,8.2,0.4
9/25/2014,4:16:03 AM,17.68,8.39,661,8.2,0.4
9/25/2014,4:19:03 AM,17.7,8.4,660,8.2,0.4
9/25/2014,4:22:03 AM,17.69,8.39,660,8.21,0.4
9/25/2014,4:25:03 AM,17.69,8.39,660,8.19,0.4
9/25/2014,4:28:03 AM,17.69,8.39,660,8.18,0.4
9/25/2014,4:31:03 AM,17.71,8.39,659,8.16,0.4
9/25/2014,4:34:03 AM,17.72,8.39,659,8.2,0.4
9/25/2014,4:37:03 AM,17.72,8.39,659,8.21,0.4
9/25/2014,4:40:03 AM,17.72,8.39,659,8.19,0.4
9/25/2014,4:43:03 AM,17.74,8.39,659,8.2,0.4
9/25/2014,4:46:03 AM,17.73,8.39,659,8.22,0.4
9/25/2014,4:49:03 AM,17.74,8.4,659,8.2,0.4
9/25/2014,4:52:03 AM,17.75,8.39,659,8.2,0.4
9/25/2014,4:55:03 AM,17.74,8.39,659,8.19,0.4
9/25/2014,4:58:03 AM,17.75,8.39,659,8.2,0.4
9/25/2014,5:01:03 AM,17.75,8.39,660,8.17,0.4
9/25/2014,5:04:03 AM,17.74,8.39,660,8.18,0.4
9/25/2014,5:07:03 AM,17.75,8.39,660,8.18,0.4
9/25/2014,5:10:03 AM,17.75,8.39,661,8.2,0.4
9/25/2014,5:13:03 AM,17.72,8.39,661,8.19,0.4
9/25/2014,5:16:03 AM,17.73,8.39,662,8.19,0.4
9/25/2014,5:19:03 AM,17.7,8.39,663,8.21,0.4
9/25/2014,5:22:03 AM,17.7,8.4,664,8.2,0.4
9/25/2014,5:25:03 AM,17.67,8.4,665,8.22,0.4
9/25/2014,5:28:03 AM,17.66,8.4,666,8.2,0.4
9/25/2014,5:31:03 AM,17.63,8.4,666,8.22,0.4
9/25/2014,5:34:03 AM,17.62,8.4,667,8.24,0.4
9/25/2014,5:37:03 AM,17.59,8.4,668,8.23,0.4
9/25/2014,5:40:03 AM,17.56,8.4,670,8.23,0.4
9/25/2014,5:43:03 AM,17.53,8.4,673,8.24,0.4
9/25/2014,5:46:03 AM,17.49,8.4,675,8.24,0.4
9/25/2014,5:49:03 AM,17.46,8.4,677,8.26,0.4
9/25/2014,5:52:03 AM,17.43,8.4,678,8.27,0.4
9/25/2014,5:55:03 AM,17.42,8.4,679,8.24,0.4
9/25/2014,5:58:03 AM,17.42,8.4,679,8.24,0.4
9/25/2014,6:01:03 AM,17.42,8.4,680,8.25,0.4
9/25/2014,6:04:03 AM,17.41,8.4,680,8.24,0.4
9/25/2014,6:07:03 AM,17.41,8.4,680,8.26,0.4
9/25/2014,6:10:03 AM,17.41,8.4,680,8.23,0.4
9/25/2014,6:13:03 AM,17.43,8.4,679,8.26,0.4
9/25/2014,6:16:03 AM,17.43,8.4,679,8.24,0.4
9/25/2014,6:19:03 AM,17.42,8.4,679,8.26,0.4
9/25/2014,6:22:03 AM,17.43,8.4,680,8.26,0.4
9/25/2014,6:25:03 AM,17.43,8.4,680,8.28,0.4
9/25/2014,6:28:03 AM,17.43,8.4,680,8.27,0.4
9/25/2014,6:31:03 AM,17.39,8.4,680,8.26,0.4
9/25/2014,6:34:03 AM,17.42,8.4,681,8.25,0.4
9/25/2014,6:37:03 AM,17.4,8.4,681,8.25,0.4
9/25/2014,6:40:03 AM,17.4,8.4,681,8.25,0.4
9/25/2014,6:43:03 AM,17.4,8.4,681,8.25,0.4
9/25/2014,6:46:03 AM,17.39,8.4,682,8.26,0.4
9/25/2014,6:49:03 AM,17.38,8.4,682,8.26,0.4
9/25/2014,6:52:03 AM,17.38,8.4,682,8.28,0.4
9/25/2014,6:55:03 AM,17.34,8.4,683,8.28,0.4
9/25/2014,6:58:03 AM,17.37,8.4,682,8.28,0.4
9/25/2014,7:01:03 AM,17.35,8.4,683,8.28,0.4
9/25/2014,7:04:03 AM,17.35,8.4,683,8.28,0.4
9/25/2014,7:07:03 AM,17.35,8.4,683,8.25,0.4
9/25/2014,7:10:03 AM,17.35,8.4,683,8.26,0.4
9/25/2014,7:13:03 AM,17.36,8.4,682,8.27,0.4
9/25/2014,7:16:03 AM,17.36,8.4,682,8.28,0.4
9/25/2014,7:19:03 AM,17.38,8.4,681,8.27,0.4
9/25/2014,7:22:03 AM,17.39,8.4,680,8.25,0.4
9/25/2014,7:25:03 AM,17.41,8.41,679,8.24,0.4
9/25/2014,7:28:03 AM,17.41,8.4,679,8.25,0.4
9/25/2014,7:31:03 AM,17.41,8.4,679,8.26,0.4
9/25/2014,7:34:03 AM,17.39,8.4,679,8.25,0.4
9/25/2014,7:37:03 AM,17.4,8.4,679,8.26,0.4
9/25/2014,7:40:03 AM,17.4,8.4,679,8.26,0.4
9/25/2014,7:43:03 AM,17.41,8.4,679,8.25,0.4
9/25/2014,7:46:03 AM,17.4,8.4,680,8.26,0.4
9/25/2014,7:49:03 AM,17.41,8.4,680,8.25,0.4
9/25/2014,7:52:03 AM,17.41,8.4,679,8.28,0.4
9/25/2014,7:55:03 AM,17.41,8.4,679,8.29,0.4
9/25/2014,7:58:03 AM,17.4,8.4,679,8.29,0.4
9/25/2014,8:01:03 AM,17.41,8.4,679,8.3,0.4
9/25/2014,8:04:03 AM,17.4,8.4,680,8.3,0.4
9/25/2014,8:07:03 AM,17.38,8.4,680,8.28,0.4
9/25/2014,8:10:03 AM,17.38,8.4,680,8.31,0.4
9/25/2014,8:13:03 AM,17.4,8.4,680,8.31,0.4
9/25/2014,8:16:03 AM,17.39,8.4,680,8.3,0.4
9/25/2014,8:19:03 AM,17.38,8.41,680,8.3,0.4
9/25/2014,8:22:03 AM,17.37,8.41,680,8.3,0.4
9/25/2014,8:25:03 AM,17.37,8.41,681,8.34,0.4
9/25/2014,8:28:03 AM,17.36,8.41,681,8.34,0.4
9/25/2014,8:31:03 AM,17.35,8.41,681,8.34,0.4
9/25/2014,8:34:03 AM,17.36,8.41,681,8.35,0.4
9/25/2014,8:37:03 AM,17.36,8.41,682,8.32,0.4
9/25/2014,8:40:03 AM,17.36,8.41,682,8.35,0.4
9/25/2014,8:43:03 AM,17.36,8.41,682,8.35,0.4
9/25/2014,8:46:03 AM,17.37,8.42,682,8.35,0.4
9/25/2014,8:49:03 AM,17.38,8.41,681,8.34,0.4
9/25/2014,8:52:03 AM,17.39,8.41,681,8.37,0.4
9/25/2014,8:55:03 AM,17.36,8.41,683,8.35,0.4
9/25/2014,8:58:03 AM,17.3,8.41,686,8.39,0.4
9/25/2014,9:01:03 AM,17.26,8.41,689,8.41,0.4
9/25/2014,9:04:03 AM,17.28,8.41,687,8.41,0.4
9/25/2014,9:07:03 AM,17.34,8.41,682,8.39,0.4
9/25/2014,9:10:03 AM,17.48,8.42,672,8.37,0.4
9/25/2014,9:13:03 AM,17.58,8.42,666,8.35,0.4
9/25/2014,9:16:03 AM,17.69,8.42,661,8.33,0.4
9/25/2014,9:19:03 AM,17.75,8.42,659,8.35,0.4
9/25/2014,9:22:03 AM,17.8,8.42,657,8.32,0.4
9/25/2014,9:25:03 AM,17.83,8.42,656,8.33,0.4
9/25/2014,9:28:03 AM,17.85,8.42,656,8.33,0.4
9/25/2014,9:31:03 AM,17.86,8.42,657,8.36,0.4
9/25/2014,9:34:03 AM,17.86,8.42,657,8.34,0.4
9/25/2014,9:37:03 AM,17.85,8.42,658,8.36,0.4
9/25/2014,9:40:03 AM,17.83,8.42,659,8.36,0.4
9/25/2014,9:43:03 AM,17.83,8.42,659,8.34,0.4
9/25/2014,9:46:03 AM,17.81,8.42,660,8.33,0.4
9/25/2014,9:49:03 AM,17.81,8.42,660,8.38,0.4
9/25/2014,9:52:03 AM,17.8,8.42,660,8.39,0.4
9/25/2014,9:55:03 AM,17.8,8.42,660,8.39,0.4
9/25/2014,9:58:03 AM,17.8,8.42,659,8.4,0.4
9/25/2014,10:01:03 AM,17.8,8.43,659,8.42,0.4
9/25/2014,10:04:03 AM,17.79,8.43,659,8.42,0.4
9/25/2014,10:07:03 AM,17.77,8.43,659,8.41,0.4
9/25/2014,10:10:03 AM,17.74,8.43,661,8.44,0.4
9/25/2014,10:13:03 AM,17.72,8.43,662,8.43,0.4
9/25/2014,10:16:03 AM,17.66,8.42,666,8.43,0.4
9/25/2014,10:19:03 AM,17.56,8.42,673,8.43,0.4
9/25/2014,10:22:03 AM,17.49,8.42,678,8.44,0.4
9/25/2014,10:25:03 AM,17.43,8.42,683,8.46,0.4
9/25/2014,10:28:03 AM,17.4,8.43,684,8.49,0.4
9/25/2014,10:31:03 AM,17.4,8.43,684,8.52,0.4
9/25/2014,10:34:03 AM,17.41,8.43,682,8.52,0.4
9/25/2014,10:37:03 AM,17.41,8.44,680,8.51,0.4
9/25/2014,10:40:03 AM,17.43,8.44,679,8.52,0.4
9/25/2014,10:43:03 AM,17.45,8.43,677,8.5,0.4
9/25/2014,10:46:03 AM,17.49,8.43,676,8.52,0.4
9/25/2014,10:49:03 AM,17.5,8.44,676,8.53,0.4
9/25/2014,10:52:03 AM,17.52,8.44,674,8.5,0.4
9/25/2014,10:55:03 AM,17.52,8.44,674,8.52,0.4
9/25/2014,10:58:03 AM,17.52,8.44,673,8.51,0.4
9/25/2014,11:01:03 AM,17.53,8.44,673,8.51,0.4
9/25/2014,11:04:03 AM,17.54,8.44,673,8.53,0.4
9/25/2014,11:07:03 AM,17.58,8.44,672,8.52,0.4
9/25/2014,11:10:03 AM,17.56,8.44,673,8.51,0.4
9/25/2014,11:13:03 AM,17.57,8.45,674,8.55,0.4
9/25/2014,11:16:03 AM,17.57,8.44,675,8.55,0.4
9/25/2014,11:19:03 AM,17.56,8.45,676,8.55,0.4
9/25/2014,11:22:03 AM,17.57,8.45,676,8.54,0.4
9/25/2014,11:25:03 AM,17.55,8.45,677,8.54,0.4
9/25/2014,11:28:03 AM,17.55,8.45,677,8.54,0.4
9/25/2014,11:31:03 AM,17.55,8.45,677,8.57,0.4
9/25/2014,11:34:03 AM,17.59,8.45,677,8.56,0.4
9/25/2014,11:37:03 AM,17.54,8.45,677,8.53,0.4
9/25/2014,11:40:03 AM,17.55,8.45,677,8.58,0.4
9/25/2014,11:43:03 AM,17.54,8.45,675,8.54,0.4
9/25/2014,11:46:03 AM,17.54,8.45,674,8.57,0.4
9/25/2014,11:49:03 AM,17.57,8.45,672,8.55,0.4
9/25/2014,11:52:03 AM,17.58,8.45,671,8.54,0.4
9/25/2014,11:55:03 AM,17.53,8.45,672,8.54,0.4
9/25/2014,11:58:03 AM,17.52,8.45,673,8.53,0.4
9/25/2014,12:01:03 PM,17.54,8.45,676,8.53,0.4
9/25/2014,12:04:03 PM,17.55,8.45,681,8.51,0.4
9/25/2014,12:07:03 PM,17.59,8.45,692,8.52,0.4
9/25/2014,12:10:03 PM,17.63,8.45,711,8.52,0.5
9/25/2014,12:13:03 PM,17.63,8.44,728,8.52,0.5
9/25/2014,12:16:03 PM,17.65,8.44,735,8.51,0.5
9/25/2014,12:19:03 PM,17.68,8.44,737,8.51,0.5
9/25/2014,12:22:03 PM,17.7,8.43,742,8.51,0.5
9/25/2014,12:25:03 PM,17.72,8.44,743,8.49,0.5
9/25/2014,12:28:03 PM,17.77,8.43,740,8.49,0.5
9/25/2014,12:31:03 PM,17.75,8.43,737,8.51,0.5
9/25/2014,12:34:03 PM,17.74,8.44,732,8.49,0.5
9/25/2014,12:37:03 PM,17.73,8.44,728,8.5,0.5
9/25/2014,12:40:03 PM,17.79,8.44,718,8.5,0.5
9/25/2014,12:43:03 PM,17.77,8.44,714,8.5,0.5
9/25/2014,12:46:03 PM,17.77,8.44,710,8.52,0.5
9/25/2014,12:49:03 PM,17.77,8.44,708,8.53,0.5
9/25/2014,12:52:03 PM,17.78,8.45,700,8.53,0.4
9/25/2014,12:55:03 PM,17.76,8.45,695,8.52,0.4
9/25/2014,12:58:03 PM,17.79,8.45,691,8.52,0.4
9/25/2014,1:01:03 PM,17.81,8.45,683,8.53,0.4
9/25/2014,1:04:03 PM,17.78,8.45,678,8.52,0.4
9/25/2014,1:07:03 PM,17.86,8.45,673,8.51,0.4
9/25/2014,1:10:03 PM,17.85,8.45,672,8.51,0.4
9/25/2014,1:13:03 PM,17.87,8.46,670,8.5,0.4
9/25/2014,1:16:03 PM,17.85,8.46,668,8.52,0.4
9/25/2014,1:19:03 PM,17.87,8.46,666,8.52,0.4
9/25/2014,1:22:03 PM,17.86,8.46,665,8.54,0.4
9/25/2014,1:25:03 PM,17.86,8.45,663,8.52,0.4
9/25/2014,1:28:03 PM,17.84,8.45,663,8.52,0.4
9/25/2014,1:31:03 PM,17.84,8.45,661,8.48,0.4
9/25/2014,1:34:03 PM,17.88,8.45,660,8.49,0.4
9/25/2014,1:37:03 PM,17.87,8.45,659,8.5,0.4
9/25/2014,1:40:03 PM,17.95,8.44,657,8.5,0.4
9/25/2014,1:43:03 PM,17.9,8.44,659,8.5,0.4
9/25/2014,1:46:03 PM,17.93,8.44,658,8.53,0.4
9/25/2014,1:49:03 PM,17.99,8.44,649,8.46,0.4
9/25/2014,1:52:03 PM,18.01,8.44,644,8.42,0.4
9/25/2014,1:55:03 PM,18.1,8.45,640,8.43,0.4
9/25/2014,1:58:03 PM,18.24,8.45,638,8.39,0.4
9/25/2014,2:01:03 PM,18.13,8.45,641,8.41,0.4
9/25/2014,2:04:03 PM,18.15,8.46,644,8.42,0.4
9/25/2014,2:07:03 PM,18.17,8.46,646,8.44,0.4
9/25/2014,2:10:03 PM,18.17,8.46,649,8.43,0.4
9/25/2014,2:13:03 PM,18.15,8.46,652,8.49,0.4
9/25/2014,2:16:03 PM,18.1,8.46,656,8.49,0.4
9/25/2014,2:19:03 PM,18.08,8.46,657,8.49,0.4
9/25/2014,2:22:03 PM,18.09,8.47,657,8.49,0.4
9/25/2014,2:25:03 PM,18.06,8.46,659,8.47,0.4
9/25/2014,2:28:03 PM,18.1,8.47,659,8.46,0.4
9/25/2014,2:31:03 PM,18.09,8.47,661,8.5,0.4
9/25/2014,2:34:03 PM,18.14,8.47,661,8.55,0.4
9/25/2014,2:37:03 PM,18.2,8.46,660,8.51,0.4
9/25/2014,2:40:03 PM,18.18,8.46,659,8.47,0.4
9/25/2014,2:43:03 PM,18.14,8.46,660,8.5,0.4
9/25/2014,2:46:03 PM,18.2,8.46,659,8.51,0.4
9/25/2014,2:49:03 PM,18.27,8.46,660,8.52,0.4
9/25/2014,2:52:03 PM,18.28,8.46,659,8.55,0.4
9/25/2014,2:55:03 PM,18.28,8.46,659,8.51,0.4
9/25/2014,2:58:03 PM,18.24,8.46,659,8.5,0.4
9/25/2014,3:01:03 PM,18.22,8.46,659,8.48,0.4
9/25/2014,3:04:03 PM,18.21,8.45,658,8.48,0.4
9/25/2014,3:07:03 PM,18.18,8.46,657,8.45,0.4
9/25/2014,3:10:03 PM,18.19,8.46,658,8.47,0.4
9/25/2014,3:13:03 PM,18.26,8.45,656,8.44,0.4
9/25/2014,3:16:03 PM,18.2,8.45,656,8.45,0.4
9/25/2014,3:19:03 PM,18.2,8.45,656,8.46,0.4
9/25/2014,3:22:03 PM,18.23,8.45,654,8.41,0.4
9/25/2014,3:25:03 PM,18.22,8.45,654,8.4,0.4
9/25/2014,3:28:03 PM,18.2,8.45,655,8.42,0.4
9/25/2014,3:31:03 PM,18.22,8.45,655,8.41,0.4
9/25/2014,3:34:03 PM,18.23,8.45,653,8.4,0.4
9/25/2014,3:37:03 PM,18.25,8.45,652,8.41,0.4
9/25/2014,3:40:03 PM,18.28,8.45,649,8.35,0.4
9/25/2014,3:43:03 PM,18.27,8.45,651,8.4,0.4
9/25/2014,3:46:03 PM,18.23,8.44,658,8.41,0.4
9/25/2014,3:49:03 PM,18.19,8.44,672,8.42,0.4
9/25/2014,3:52:03 PM,18.23,8.44,679,8.41,0.4
9/25/2014,3:55:03 PM,18.17,8.44,687,8.46,0.4
9/25/2014,3:58:03 PM,18.2,8.44,687,8.46,0.4
9/25/2014,4:01:03 PM,18.16,8.44,689,8.46,0.4
9/25/2014,4:04:03 PM,18.16,8.44,690,8.45,0.4
9/25/2014,4:07:03 PM,18.17,8.44,691,8.4,0.4
9/25/2014,4:10:03 PM,18.09,8.44,695,8.4,0.4
9/25/2014,4:13:03 PM,18.09,8.44,697,8.42,0.4
9/25/2014,4:16:03 PM,18.08,8.44,701,8.43,0.4
9/25/2014,4:19:03 PM,18.05,8.44,705,8.43,0.5
9/25/2014,4:22:03 PM,18.11,8.44,706,8.41,0.5
9/25/2014,4:25:03 PM,18.05,8.44,709,8.42,0.5
9/25/2014,4:28:03 PM,18.01,8.44,712,8.46,0.5
9/25/2014,4:31:03 PM,18,8.44,714,8.45,0.5
9/25/2014,4:34:03 PM,18.03,8.43,714,8.39,0.5
9/25/2014,4:37:03 PM,18.01,8.43,715,8.4,0.5
9/25/2014,4:40:03 PM,17.99,8.43,716,8.4,0.5
9/25/2014,4:43:03 PM,18.03,8.43,716,8.38,0.5
9/25/2014,4:46:03 PM,18.07,8.43,716,8.38,0.5
9/25/2014,4:49:03 PM,18.03,8.43,718,8.4,0.5
9/25/2014,4:52:03 PM,18.11,8.43,717,8.35,0.5
9/25/2014,4:55:03 PM,18.1,8.43,717,8.37,0.5
9/25/2014,4:58:03 PM,18.05,8.43,718,8.37,0.5
9/25/2014,5:01:03 PM,18.04,8.43,718,8.38,0.5
9/25/2014,5:04:03 PM,18.08,8.43,718,8.37,0.5
9/25/2014,5:07:03 PM,18.03,8.43,719,8.36,0.5
9/25/2014,5:10:03 PM,18.07,8.43,718,8.33,0.5
9/25/2014,5:13:03 PM,17.99,8.43,719,8.35,0.5
9/25/2014,5:16:03 PM,18,8.42,719,8.33,0.5
9/25/2014,5:19:03 PM,18.01,8.42,719,8.32,0.5
9/25/2014,5:22:03 PM,18.09,8.42,718,8.27,0.5
9/25/2014,5:25:03 PM,18.01,8.42,720,8.32,0.5
9/25/2014,5:28:03 PM,18.01,8.42,720,8.3,0.5
9/25/2014,5:31:03 PM,18.06,8.42,720,8.29,0.5
9/25/2014,5:34:03 PM,18.17,8.42,718,8.24,0.5
9/25/2014,5:37:03 PM,18.03,8.42,720,8.31,0.5
9/25/2014,5:40:03 PM,18.04,8.42,720,8.29,0.5
9/25/2014,5:43:03 PM,18.03,8.42,720,8.29,0.5
9/25/2014,5:46:03 PM,18.03,8.42,720,8.3,0.5
9/25/2014,5:49:03 PM,18.03,8.42,720,8.29,0.5
9/25/2014,5:52:03 PM,18.06,8.41,720,8.28,0.5
9/25/2014,5:55:03 PM,18.03,8.41,720,8.28,0.5
9/25/2014,5:58:03 PM,18.07,8.41,717,8.28,0.5
9/25/2014,6:01:03 PM,18.1,8.42,710,8.28,0.5
9/25/2014,6:04:03 PM,18.16,8.42,706,8.26,0.5
9/25/2014,6:07:03 PM,18.15,8.42,705,8.23,0.5
9/25/2014,6:10:03 PM,18.15,8.41,700,8.21,0.4
9/25/2014,6:13:03 PM,18.19,8.41,696,8.19,0.4
9/25/2014,6:16:03 PM,18.22,8.41,689,8.17,0.4
9/25/2014,6:19:03 PM,18.22,8.42,686,8.15,0.4
9/25/2014,6:22:03 PM,18.25,8.42,684,8.17,0.4
9/25/2014,6:25:03 PM,18.24,8.41,683,8.17,0.4
9/25/2014,6:28:03 PM,18.26,8.41,683,8.17,0.4
9/25/2014,6:31:03 PM,18.26,8.41,684,8.15,0.4
9/25/2014,6:34:03 PM,18.26,8.41,685,8.15,0.4
9/25/2014,6:37:03 PM,18.23,8.41,688,8.15,0.4
9/25/2014,6:40:03 PM,18.23,8.41,687,8.11,0.4
9/25/2014,6:43:03 PM,18.25,8.41,685,8.13,0.4
9/25/2014,6:46:03 PM,18.26,8.41,683,8.12,0.4
9/25/2014,6:49:03 PM,18.29,8.41,681,8.14,0.4
9/25/2014,6:52:03 PM,18.29,8.41,680,8.13,0.4
9/25/2014,6:55:03 PM,18.29,8.4,681,8.13,0.4
9/25/2014,6:58:03 PM,18.27,8.41,683,8.11,0.4
9/25/2014,7:01:03 PM,18.26,8.4,684,8.12,0.4
9/25/2014,7:04:03 PM,18.25,8.4,685,8.14,0.4
9/25/2014,7:07:03 PM,18.26,8.4,684,8.12,0.4
9/25/2014,7:10:03 PM,18.27,8.4,681,8.11,0.4
9/25/2014,7:13:03 PM,18.29,8.4,679,8.1,0.4
9/25/2014,7:16:03 PM,18.3,8.4,678,8.11,0.4
9/25/2014,7:19:03 PM,18.29,8.4,678,8.08,0.4
9/25/2014,7:22:03 PM,18.29,8.4,679,8.09,0.4
9/25/2014,7:25:03 PM,18.27,8.4,681,8.1,0.4
9/25/2014,7:28:03 PM,18.26,8.39,683,8.08,0.4
9/25/2014,7:31:03 PM,18.26,8.39,683,8.11,0.4
9/25/2014,7:34:03 PM,18.26,8.39,682,8.1,0.4
9/25/2014,7:37:03 PM,18.26,8.39,680,8.11,0.4
9/25/2014,7:40:03 PM,18.27,8.39,679,8.1,0.4
9/25/2014,7:43:03 PM,18.27,8.39,679,8.09,0.4
9/25/2014,7:46:03 PM,18.27,8.39,680,8.09,0.4
9/25/2014,7:49:03 PM,18.27,8.38,681,8.1,0.4
9/25/2014,7:52:03 PM,18.26,8.38,684,8.08,0.4
9/25/2014,7:55:03 PM,18.25,8.38,686,8.08,0.4
9/25/2014,7:58:03 PM,18.26,8.38,687,8.09,0.4
9/25/2014,8:01:03 PM,18.27,8.37,687,8.09,0.4
9/25/2014,8:04:03 PM,18.28,8.36,688,8.09,0.4
9/25/2014,8:07:03 PM,18.53,8.37,659,8.02,0.4
9/25/2014,8:10:03 PM,18.78,8.39,623,8.02,0.4
9/25/2014,8:13:03 PM,19.02,8.4,595,7.97,0.4
9/25/2014,8:16:03 PM,19.12,8.41,583,7.97,0.4
9/25/2014,8:19:03 PM,19.16,8.41,583,7.95,0.4
9/25/2014,8:22:03 PM,19.14,8.41,589,7.94,0.4
9/25/2014,8:25:03 PM,19.09,8.4,600,7.95,0.4
9/25/2014,8:28:03 PM,19,8.39,615,7.96,0.4
9/25/2014,8:31:03 PM,18.92,8.39,625,7.97,0.4
9/25/2014,8:34:03 PM,18.87,8.39,635,7.95,0.4
9/25/2014,8:37:03 PM,18.8,8.38,644,7.95,0.4
9/25/2014,8:40:03 PM,18.71,8.38,655,8,0.4
9/25/2014,8:43:03 PM,18.67,8.37,662,7.97,0.4
9/25/2014,8:46:03 PM,18.62,8.37,668,7.99,0.4
9/25/2014,8:49:03 PM,18.58,8.37,673,8.01,0.4
9/25/2014,8:52:03 PM,18.54,8.37,676,8.01,0.4
9/25/2014,8:55:03 PM,18.52,8.37,680,8,0.4
9/25/2014,8:58:03 PM,18.5,8.36,680,7.99,0.4
9/25/2014,9:01:03 PM,18.48,8.36,682,8.01,0.4
9/25/2014,9:04:03 PM,18.47,8.37,683,8.01,0.4
9/25/2014,9:07:03 PM,18.44,8.36,684,8.01,0.4
9/25/2014,9:10:03 PM,18.44,8.37,685,8.02,0.4
9/25/2014,9:13:03 PM,18.44,8.37,685,7.99,0.4
9/25/2014,9:16:03 PM,18.43,8.37,686,7.99,0.4
9/25/2014,9:19:03 PM,18.42,8.36,686,8.01,0.4
9/25/2014,9:22:03 PM,18.41,8.37,686,8.03,0.4
9/25/2014,9:25:03 PM,18.41,8.37,686,8.03,0.4
9/25/2014,9:28:03 PM,18.41,8.37,686,8,0.4
9/25/2014,9:31:03 PM,18.41,8.37,686,8.01,0.4
9/25/2014,9:34:03 PM,18.36,8.37,686,8.04,0.4
9/25/2014,9:37:03 PM,18.39,8.37,686,8.02,0.4
9/25/2014,9:40:03 PM,18.38,8.37,686,8.03,0.4
9/25/2014,9:43:03 PM,18.39,8.37,686,8.03,0.4
9/25/2014,9:46:03 PM,18.39,8.37,686,8.04,0.4
9/25/2014,9:49:03 PM,18.39,8.37,686,8,0.4
9/25/2014,9:52:03 PM,18.36,8.37,686,8.03,0.4
9/25/2014,9:55:03 PM,18.38,8.36,686,8.01,0.4
9/25/2014,9:58:03 PM,18.35,8.37,686,8,0.4
9/25/2014,10:01:03 PM,18.34,8.37,686,8.01,0.4
9/25/2014,10:04:03 PM,18.37,8.37,686,8.02,0.4
9/25/2014,10:07:03 PM,18.36,8.37,686,8,0.4
9/25/2014,10:10:03 PM,18.36,8.36,686,7.99,0.4
9/25/2014,10:13:03 PM,18.35,8.37,685,8.02,0.4
9/25/2014,10:16:03 PM,18.34,8.37,685,8.02,0.4
9/25/2014,10:19:03 PM,18.34,8.37,685,8.01,0.4
9/25/2014,10:22:03 PM,18.34,8.36,685,8.03,0.4
9/25/2014,10:25:03 PM,18.36,8.36,685,8,0.4
9/25/2014,10:28:03 PM,18.34,8.36,685,8.03,0.4
9/25/2014,10:31:03 PM,18.31,8.36,686,8.05,0.4
9/25/2014,10:34:03 PM,18.33,8.36,685,8.01,0.4
9/25/2014,10:37:03 PM,18.34,8.36,685,8.01,0.4
9/25/2014,10:40:03 PM,18.31,8.36,686,8.03,0.4
9/25/2014,10:43:03 PM,18.33,8.36,685,8.03,0.4
9/25/2014,10:46:03 PM,18.31,8.36,686,8.03,0.4
9/25/2014,10:49:03 PM,18.29,8.36,686,8.03,0.4
9/25/2014,10:52:03 PM,18.3,8.36,686,8.02,0.4
9/25/2014,10:55:03 PM,18.29,8.37,686,8.03,0.4
9/25/2014,10:58:03 PM,18.3,8.37,686,8.01,0.4
